frame,track_id,class_name,x1,y1,x2,y2,center_x,center_y,confidence
42,13,person,1462.25,427.07,1476.67,463.96,1469.46,445.515,1.0
42,14,motorcycle,1157.44,969.97,1181.56,992.22,1169.5,981.095,1.0
42,15,car,1530.84,815.14,1561.18,870.26,1546.01,842.7,1.0
42,16,person,782.43,439.96,794.13,462.6,788.28,451.28,1.0
42,17,car,1624.86,809.89,1655.51,867.45,1640.185,838.6700000000001,1.0
42,18,car,1562.5,1001.78,1595.38,1053.4,1578.94,1027.5900000000001,1.0
42,19,car,1595.42,1002.79,1618.48,1038.56,1606.95,1020.675,1.0
42,20,car,1162.84,579.47,1206.85,619.39,1184.8449999999998,599.4300000000001,1.0
42,21,motorcycle,529.31,206.4,552.19,226.92,540.75,216.66,1.0
42,22,motorcycle,1107.3,624.07,1143.03,666.27,1125.165,645.1700000000001,1.0
42,23,motorcycle,1136.11,467.98,1173.27,499.21,1154.69,483.595,1.0
42,24,person,866.14,700.18,878.19,724.78,872.165,712.48,1.0
42,25,car,938.36,972.55,990.48,1008.86,964.4200000000001,990.7049999999999,1.0
42,26,car,623.22,606.53,661.99,668.1,642.605,637.315,1.0
42,27,motorcycle,581.21,140.18,602.27,163.97,591.74,152.075,1.0
42,28,car,588.67,412.08,623.17,468.62,605.92,440.35,1.0
42,29,motorcycle,1170.51,682.04,1196.6,701.6,1183.5549999999998,691.8199999999999,1.0
42,30,person,1261.96,604.62,1274.35,634.42,1268.155,619.52,1.0
42,31,car,394.58,796.88,430.99,857.22,412.78499999999997,827.05,1.0
42,32,car,610.36,350.47,638.76,419.15,624.56,384.81,1.0
42,33,person,871.07,757.55,884.82,785.95,877.945,771.75,1.0
42,34,person,853.55,820.04,863.82,841.29,858.685,830.665,1.0
42,35,car,450.96,541.3,504.94,578.74,477.95,560.02,1.0
42,36,motorcycle,567.98,545.38,592.34,568.06,580.1600000000001,556.72,1.0
42,37,car,1565.2,895.88,1631.4,933.27,1598.3000000000002,914.575,1.0
42,38,person,1037.37,604.43,1055.93,633.92,1046.65,619.175,1.0
42,39,motorcycle,649.34,276.11,660.97,307.66,655.155,291.885,1.0
42,40,car,343.9,537.07,405.9,576.9,374.9,556.985,1.0
42,41,person,939.06,864.63,949.58,887.78,944.3199999999999,876.2049999999999,1.0
42,42,motorcycle,273.85,538.23,299.84,560.08,286.845,549.155,1.0
42,43,motorcycle,335.65,649.77,378.44,679.7,357.04499999999996,664.735,1.0
42,44,person,1064.83,443.13,1073.01,461.21,1068.92,452.16999999999996,1.0
42,45,person,1066.19,465.52,1075.75,486.99,1070.97,476.255,1.0
42,46,car,750.8,664.18,786.53,701.05,768.665,682.615,1.0
42,47,car,929.85,444.43,971.02,498.18,950.435,471.305,1.0
42,49,car,1559.24,971.66,1622.92,1005.25,1591.08,988.4549999999999,1.0
42,50,car,596.81,254.89,620.8,316.66,608.805,285.775,1.0
42,51,person,821.94,724.79,831.05,745.56,826.495,735.175,1.0
42,52,motorcycle,865.78,505.03,886.68,529.69,876.23,517.36,1.0
42,53,person,1360.72,433.32,1373.56,459.69,1367.1399999999999,446.505,1.0
42,54,person,1083.28,455.08,1092.18,478.53,1087.73,466.80499999999995,1.0
42,55,car,1630.44,965.51,1664.17,1008.46,1647.305,986.985,1.0
42,56,motorcycle,632.86,556.8,657.76,580.29,645.31,568.545,1.0
42,57,car,1521.39,1002.92,1549.74,1055.8,1535.565,1029.36,1.0
42,58,person,894.01,860.85,905.83,884.83,899.9200000000001,872.84,1.0
42,59,person,705.86,675.69,721.27,702.69,713.565,689.19,1.0
42,60,car,845.24,615.67,886.2,662.03,865.72,638.8499999999999,1.0
42,61,car,708.32,250.43,736.84,307.1,722.58,278.765,1.0
42,62,person,897.17,414.4,906.52,433.52,901.845,423.96,1.0
42,63,motorcycle,1421.86,435.62,1445.38,455.21,1433.62,445.41499999999996,1.0
42,64,motorcycle,975.44,468.61,1012.06,504.39,993.75,486.5,1.0
42,65,person,1177.2,622.81,1191.02,651.31,1184.1100000000001,637.06,1.0
42,66,motorcycle,649.01,333.06,667.15,371.95,658.0799999999999,352.505,1.0
42,67,person,1114.38,457.69,1124.4,480.28,1119.39,468.985,1.0
42,68,person,799.44,728.16,809.63,748.59,804.5350000000001,738.375,1.0
42,69,car,11.31,517.03,87.38,563.54,49.345,540.285,1.0
42,70,motorcycle,794.65,414.52,804.13,437.9,799.39,426.21,1.0
42,71,car,871.41,809.96,905.76,846.87,888.585,828.415,1.0
42,72,person,1343.34,429.02,1357.17,459.06,1350.255,444.03999999999996,1.0
42,73,person,1322.97,437.37,1334.16,463.94,1328.565,450.655,1.0
42,74,person,1357.23,579.9,1372.7,609.46,1364.9650000000001,594.6800000000001,1.0
42,75,motorcycle,591.58,186.24,617.35,226.17,604.465,206.20499999999998,1.0
42,76,car,1641.82,872.99,1685.32,915.17,1663.57,894.0799999999999,1.0
42,77,person,965.84,891.18,979.89,917.09,972.865,904.135,1.0
42,78,motorcycle,808.56,404.68,826.01,432.6,817.285,418.64,1.0
42,79,car,902.96,558.68,924.45,599.85,913.705,579.265,1.0
42,80,motorcycle,1188.24,664.79,1209.35,687.38,1198.795,676.085,1.0
42,81,motorcycle,955.74,705.66,969.83,739.69,962.7850000000001,722.675,1.0
42,82,car,1047.69,497.68,1080.89,535.48,1064.29,516.58,1.0
42,83,person,1233.79,593.56,1251.28,625.39,1242.5349999999999,609.4749999999999,1.0
42,84,person,1074.02,437.52,1082.61,456.22,1078.315,446.87,1.0
42,85,person,1305.19,577.17,1321.64,602.67,1313.415,589.92,1.0
42,86,person,1133.7,980.69,1149.72,1002.83,1141.71,991.76,1.0
42,87,person,1114.59,972.98,1126.57,993.51,1120.58,983.245,1.0
42,88,car,751.81,665.11,786.55,701.01,769.18,683.06,1.0
42,89,person,759.83,736.66,770.15,765.52,764.99,751.0899999999999,1.0
42,90,person,1332.11,448.68,1343.34,470.59,1337.725,459.635,1.0
42,91,person,572.5,579.84,582.57,600.87,577.5350000000001,590.355,1.0
42,92,motorcycle,1145.06,1053.31,1171.94,1079.85,1158.5,1066.58,1.0
42,93,car,1041.65,1051.48,1063.84,1079.77,1052.745,1065.625,1.0
42,94,car,1419.24,999.86,1445.59,1054.37,1432.415,1027.115,1.0
42,95,car,623.88,606.44,661.67,666.12,642.775,636.28,1.0
42,96,person,1016.91,515.05,1028.29,537.1,1022.5999999999999,526.075,1.0
42,128,car,1472.87,1006.71,1498.49,1054.24,1485.6799999999998,1030.475,1.0
42,129,car,1497.35,1006.45,1522.12,1047.73,1509.735,1027.0900000000001,1.0
42,130,car,1640.67,1009.78,1700.23,1039.16,1670.45,1024.47,1.0
42,131,motorcycle,918.04,491.23,940.75,516.73,929.395,503.98,1.0
42,132,car,1385.85,1006.92,1413.76,1055.33,1399.8049999999998,1031.125,1.0
42,133,car,1361.36,1009.77,1387.56,1054.76,1374.46,1032.2649999999999,1.0
42,134,person,1452.27,936.05,1480.18,954.84,1466.225,945.4449999999999,1.0
42,135,car,747.22,301.72,775.61,341.1,761.415,321.41,1.0
42,137,motorcycle,799.0,617.39,821.79,644.85,810.395,631.12,1.0
42,138,motorcycle,265.68,559.35,293.67,577.26,279.675,568.3050000000001,1.0
42,139,car,245.59,508.97,293.2,529.37,269.395,519.1700000000001,1.0
42,140,car,322.68,502.17,367.12,523.93,344.9,513.05,1.0
42,141,car,188.83,555.04,236.32,571.78,212.575,563.41,1.0
42,142,car,111.32,625.32,173.46,651.76,142.39,638.54,1.0
42,143,motorcycle,197.15,607.71,228.74,630.21,212.945,618.96,1.0
42,144,motorcycle,282.79,611.48,313.97,635.03,298.38,623.255,1.0
42,145,motorcycle,428.47,593.23,462.36,612.49,445.415,602.86,1.0
42,147,motorcycle,534.39,598.97,562.21,623.18,548.3,611.075,1.0
42,148,car,464.35,506.9,514.6,532.22,489.475,519.56,1.0
42,150,motorcycle,1294.7,541.74,1334.89,566.32,1314.795,554.03,1.0
42,151,motorcycle,1350.1,545.07,1380.43,564.88,1365.2649999999999,554.975,1.0
42,152,motorcycle,1519.37,527.61,1550.94,551.41,1535.155,539.51,1.0
42,153,motorcycle,1614.96,527.19,1643.43,545.76,1629.1950000000002,536.475,1.0
42,154,motorcycle,1818.58,516.58,1858.25,536.41,1838.415,526.495,1.0
42,158,truck,1095.58,495.25,1171.98,532.81,1133.78,514.03,1.0
42,159,car,1244.86,486.98,1292.77,514.18,1268.815,500.58,1.0
42,160,car,1385.99,469.16,1424.84,493.76,1405.415,481.46000000000004,1.0
42,161,car,1544.03,472.43,1581.58,493.15,1562.8049999999998,482.78999999999996,1.0
42,162,car,1441.39,471.11,1480.23,495.72,1460.81,483.415,1.0
42,163,car,638.53,156.0,670.91,210.39,654.72,183.195,1.0
42,164,motorcycle,634.29,219.02,656.3,255.28,645.295,237.15,1.0
42,165,motorcycle,1486.49,485.25,1516.27,505.94,1501.38,495.595,1.0
42,166,motorcycle,1406.55,492.82,1432.44,512.74,1419.495,502.78,1.0
42,167,motorcycle,1440.47,491.01,1475.44,510.43,1457.955,500.72,1.0
42,169,motorcycle,1524.0,457.08,1548.61,476.52,1536.3049999999998,466.79999999999995,1.0
42,170,motorcycle,1690.18,560.61,1718.67,582.63,1704.4250000000002,571.62,1.0
42,171,motorcycle,1735.44,557.7,1765.22,583.6,1750.33,570.6500000000001,1.0
42,172,motorcycle,1887.46,536.04,1917.25,558.05,1902.355,547.045,1.0
42,173,motorcycle,1058.46,651.32,1076.59,678.52,1067.525,664.9200000000001,1.0
42,174,motorcycle,1057.81,682.4,1073.35,708.3,1065.58,695.3499999999999,1.0
42,175,motorcycle,1074.98,668.28,1099.75,699.38,1087.365,683.8299999999999,1.0
42,176,motorcycle,1082.29,794.81,1101.71,832.36,1092.0,813.585,1.0
42,177,motorcycle,1099.12,890.63,1117.25,925.6,1108.185,908.115,1.0
42,178,car,1122.82,851.29,1143.54,887.55,1133.1799999999998,869.42,1.0
42,179,car,1022.98,653.91,1056.65,690.17,1039.815,672.04,1.0
42,180,motorcycle,1108.32,761.01,1127.74,789.5,1118.03,775.255,1.0
43,0,car,635.14,693.42,678.91,746.8,657.025,720.1099999999999,1.0
43,1,car,1120.77,684.82,1151.03,742.15,1135.9,713.485,1.0
43,2,car,703.13,537.07,736.97,583.52,720.05,560.2950000000001,1.0
43,3,car,1414.02,816.0,1441.5,869.68,1427.76,842.8399999999999,1.0
43,4,person,1386.69,432.3,1399.68,461.68,1393.185,446.99,1.0
43,5,car,968.51,571.03,1006.09,625.78,987.3,598.405,1.0
43,6,car,1570.08,930.01,1615.8,962.04,1592.94,946.025,1.0
43,7,person,886.46,453.89,901.58,481.76,894.02,467.825,1.0
43,8,motorcycle,1146.8,627.97,1172.22,673.05,1159.51,650.51,1.0
43,9,car,590.72,483.56,643.44,536.18,617.08,509.87,1.0
43,10,car,1470.28,821.05,1502.6,876.47,1486.44,848.76,1.0
43,11,person,774.94,704.56,783.99,725.02,779.465,714.79,1.0
43,12,person,725.62,623.54,737.53,649.26,731.575,636.4,1.0
43,13,person,1462.21,427.1,1476.66,464.0,1469.435,445.55,1.0
43,14,motorcycle,1157.45,970.11,1181.59,992.2,1169.52,981.155,1.0
43,15,car,1530.39,815.14,1561.85,870.29,1546.12,842.7149999999999,1.0
43,16,person,781.8,439.86,793.37,462.87,787.585,451.365,1.0
43,17,car,1624.84,809.87,1657.02,867.68,1640.9299999999998,838.775,1.0
43,18,car,1562.5,1001.75,1595.29,1053.45,1578.895,1027.6,1.0
43,19,car,1595.44,1002.82,1618.49,1038.54,1606.9650000000001,1020.6800000000001,1.0
43,20,car,1162.81,579.53,1206.88,619.47,1184.845,599.5,1.0
43,21,motorcycle,529.28,206.43,552.19,227.02,540.735,216.72500000000002,1.0
43,22,motorcycle,1107.31,624.08,1143.04,666.14,1125.175,645.11,1.0
43,23,motorcycle,1136.14,468.03,1173.26,499.02,1154.7,483.525,1.0
43,24,person,866.17,700.09,877.88,724.53,872.025,712.31,1.0
43,25,car,938.51,972.55,990.45,1008.92,964.48,990.7349999999999,1.0
43,26,car,622.62,606.34,661.38,668.08,642.0,637.21,1.0
43,27,motorcycle,581.25,140.18,602.3,164.14,591.775,152.16,1.0
43,28,car,588.68,412.06,623.23,468.44,605.9549999999999,440.25,1.0
43,29,motorcycle,1170.5,682.07,1196.61,701.64,1183.5549999999998,691.855,1.0
43,30,person,1261.97,604.63,1274.39,634.44,1268.18,619.5350000000001,1.0
43,31,car,394.59,796.89,431.02,857.27,412.80499999999995,827.0799999999999,1.0
43,32,car,610.39,350.47,638.75,419.11,624.5699999999999,384.79,1.0
43,33,person,870.94,757.6,884.81,785.94,877.875,771.77,1.0
43,34,person,853.4,820.17,863.58,841.11,858.49,830.64,1.0
43,35,car,452.8,541.66,506.27,578.49,479.53499999999997,560.075,1.0
43,36,motorcycle,569.68,545.09,594.12,568.09,581.9,556.59,1.0
43,37,car,1565.2,895.88,1631.38,933.32,1598.29,914.6,1.0
43,38,person,1033.49,607.54,1047.31,632.06,1040.4,619.8,1.0
43,39,motorcycle,649.33,274.37,660.91,306.03,655.12,290.2,1.0
43,40,car,344.8,537.12,406.49,576.64,375.645,556.88,1.0
43,41,person,939.12,865.28,949.69,888.08,944.405,876.6800000000001,1.0
43,42,motorcycle,279.72,535.01,304.61,556.7,292.165,545.855,1.0
43,43,motorcycle,335.78,649.77,378.45,679.78,357.115,664.775,1.0
43,44,person,1064.81,443.2,1073.03,461.22,1068.92,452.21000000000004,1.0
43,45,person,1066.78,465.48,1076.32,487.01,1071.55,476.245,1.0
43,46,car,750.74,664.28,786.54,701.06,768.64,682.67,1.0
43,47,car,929.76,443.9,971.04,498.19,950.4,471.04499999999996,1.0
43,49,car,1559.15,971.69,1622.95,1005.28,1591.0500000000002,988.485,1.0
43,50,car,596.82,254.88,620.82,318.08,608.82,286.48,1.0
43,51,person,820.66,722.43,829.74,743.24,825.2,732.835,1.0
43,52,motorcycle,866.96,505.94,888.03,530.55,877.495,518.245,1.0
43,53,person,1360.71,433.31,1373.49,459.72,1367.1,446.515,1.0
43,54,person,1083.26,454.93,1092.22,478.55,1087.74,466.74,1.0
43,55,car,1630.43,965.53,1664.28,1008.49,1647.355,987.01,1.0
43,56,motorcycle,633.97,556.64,658.95,580.04,646.46,568.3399999999999,1.0
43,57,car,1521.38,1002.9,1549.75,1055.89,1535.565,1029.395,1.0
43,58,person,893.72,861.68,904.64,884.73,899.1800000000001,873.2049999999999,1.0
43,59,person,705.89,675.67,721.28,702.69,713.585,689.1800000000001,1.0
43,60,car,844.9,616.44,885.38,662.23,865.14,639.335,1.0
43,61,car,708.45,251.53,736.98,308.4,722.715,279.965,1.0
43,62,person,897.22,414.47,906.44,433.43,901.83,423.95000000000005,1.0
43,63,motorcycle,1421.87,435.62,1445.4,455.23,1433.635,445.425,1.0
43,64,motorcycle,975.68,468.72,1012.05,504.43,993.865,486.57500000000005,1.0
43,65,person,1177.26,622.67,1191.13,651.26,1184.1950000000002,636.9649999999999,1.0
43,66,motorcycle,648.72,332.09,667.03,373.28,657.875,352.68499999999995,1.0
43,67,person,1114.96,457.27,1125.14,480.22,1120.0500000000002,468.745,1.0
43,68,person,799.47,728.25,809.6,748.55,804.5350000000001,738.4,1.0
43,69,car,11.3,517.02,87.32,563.52,49.309999999999995,540.27,1.0
43,70,motorcycle,794.61,414.22,804.21,437.67,799.4100000000001,425.94500000000005,1.0
43,71,car,871.37,809.98,905.79,846.84,888.5799999999999,828.4100000000001,1.0
43,72,person,1343.22,428.98,1357.43,459.05,1350.325,444.015,1.0
43,73,person,1323.02,437.3,1334.21,463.96,1328.615,450.63,1.0
43,74,person,1357.24,579.9,1372.69,609.52,1364.9650000000001,594.71,1.0
43,75,motorcycle,591.64,186.18,617.46,226.4,604.55,206.29000000000002,1.0
43,76,car,1641.81,872.99,1685.31,915.16,1663.56,894.075,1.0
43,77,person,965.6,890.31,979.65,916.52,972.625,903.415,1.0
43,78,motorcycle,810.0,406.35,827.41,434.15,818.7049999999999,420.25,1.0
43,79,car,903.4,559.4,924.6,598.31,914.0,578.855,1.0
43,80,motorcycle,1188.27,664.82,1209.31,687.38,1198.79,676.1,1.0
43,81,motorcycle,955.77,704.59,969.88,738.66,962.825,721.625,1.0
43,82,car,1048.66,497.49,1081.93,535.11,1065.295,516.3,1.0
43,83,person,1233.29,593.65,1250.91,625.71,1242.1,609.6800000000001,1.0
43,84,person,1074.09,437.71,1082.61,456.48,1078.35,447.095,1.0
43,85,person,1303.43,577.05,1320.1,603.11,1311.7649999999999,590.0799999999999,1.0
43,86,person,1133.7,981.04,1149.78,1003.13,1141.74,992.085,1.0
43,87,person,1114.68,973.6,1126.43,993.98,1120.555,983.79,1.0
43,88,car,751.82,665.13,786.57,701.03,769.195,683.0799999999999,1.0
43,89,person,759.9,736.92,770.13,765.55,765.015,751.2349999999999,1.0
43,90,person,1332.16,449.3,1343.29,470.58,1337.725,459.94,1.0
43,91,person,572.91,579.92,583.25,601.01,578.0799999999999,590.4649999999999,1.0
43,92,motorcycle,1145.04,1053.32,1171.84,1079.85,1158.44,1066.585,1.0
43,93,car,1041.13,1050.27,1063.74,1079.44,1052.435,1064.855,1.0
43,94,car,1419.24,999.85,1445.6,1054.46,1432.42,1027.155,1.0
43,95,car,623.45,606.33,661.51,666.17,642.48,636.25,1.0
43,96,person,1017.0,515.3,1028.3,537.3,1022.65,526.3,1.0
43,128,car,1472.87,1006.71,1498.49,1054.24,1485.6799999999998,1030.475,1.0
43,129,car,1497.35,1006.45,1522.12,1047.73,1509.735,1027.0900000000001,1.0
43,130,car,1640.67,1009.78,1700.23,1039.16,1670.45,1024.47,1.0
43,131,motorcycle,919.1,492.21,941.8,517.71,930.45,504.96000000000004,1.0
43,132,car,1385.85,1006.92,1413.76,1055.33,1399.8049999999998,1031.125,1.0
43,133,car,1361.36,1009.77,1387.56,1054.76,1374.46,1032.2649999999999,1.0
43,134,person,1451.75,935.83,1479.66,954.62,1465.705,945.225,1.0
43,135,car,747.71,301.99,776.28,342.35,761.995,322.17,1.0
43,137,motorcycle,798.14,616.27,820.77,643.71,809.4549999999999,629.99,1.0
43,138,motorcycle,267.65,559.22,295.64,577.13,281.645,568.175,1.0
43,139,car,245.59,508.97,293.2,529.37,269.395,519.1700000000001,1.0
43,140,car,322.68,502.17,367.12,523.93,344.9,513.05,1.0
43,141,car,190.3,554.97,237.79,571.71,214.04500000000002,563.34,1.0
43,142,car,110.29,625.3,172.43,651.74,141.36,638.52,1.0
43,143,motorcycle,196.17,607.42,227.76,629.92,211.96499999999997,618.67,1.0
43,144,motorcycle,280.11,611.47,311.29,635.02,295.70000000000005,623.245,1.0
43,145,motorcycle,426.93,593.26,460.82,612.52,443.875,602.89,1.0
43,147,motorcycle,532.43,599.09,560.11,623.3,546.27,611.1949999999999,1.0
43,148,car,464.35,506.9,514.6,532.22,489.475,519.56,1.0
43,150,motorcycle,1292.58,541.91,1332.77,566.49,1312.675,554.2,1.0
43,151,motorcycle,1348.19,545.24,1378.51,565.04,1363.35,555.14,1.0
43,152,motorcycle,1516.6,527.71,1548.16,551.51,1532.38,539.61,1.0
43,153,motorcycle,1612.71,527.29,1641.18,545.86,1626.9450000000002,536.575,1.0
43,154,motorcycle,1816.24,516.67,1855.91,536.5,1836.075,526.585,1.0
43,158,truck,1096.92,495.15,1173.32,532.7,1135.12,513.925,1.0
43,159,car,1246.21,486.89,1294.12,514.09,1270.165,500.49,1.0
43,160,car,1386.95,469.08,1425.8,493.68,1406.375,481.38,1.0
43,161,car,1545.47,472.39,1583.03,493.11,1564.25,482.75,1.0
43,162,car,1442.34,471.03,1481.19,495.63,1461.7649999999999,483.33,1.0
43,163,car,638.46,154.06,670.83,208.45,654.645,181.255,1.0
43,164,motorcycle,634.14,217.51,656.16,253.77,645.15,235.64,1.0
43,165,motorcycle,1487.48,485.08,1517.27,505.77,1502.375,495.42499999999995,1.0
43,166,motorcycle,1408.03,492.56,1433.93,512.73,1420.98,502.645,1.0
43,167,motorcycle,1441.45,490.81,1476.41,510.24,1458.93,500.525,1.0
43,169,motorcycle,1524.49,457.08,1549.09,476.52,1536.79,466.79999999999995,1.0
43,170,motorcycle,1689.95,560.55,1718.44,582.56,1704.1950000000002,571.555,1.0
43,171,motorcycle,1736.44,557.31,1766.22,583.21,1751.33,570.26,1.0
43,172,motorcycle,1886.4,536.01,1916.18,558.02,1901.29,547.015,1.0
43,173,motorcycle,1058.2,652.62,1076.33,679.81,1067.2649999999999,666.2149999999999,1.0
43,174,motorcycle,1057.94,684.22,1073.48,710.12,1065.71,697.1700000000001,1.0
43,175,motorcycle,1075.18,668.75,1099.93,699.85,1087.555,684.3,1.0
43,176,motorcycle,1082.45,796.62,1101.88,834.17,1092.165,815.395,1.0
43,177,motorcycle,1099.2,891.8,1117.33,926.76,1108.2649999999999,909.28,1.0
43,178,car,1122.84,851.31,1143.56,887.57,1133.1999999999998,869.44,1.0
43,179,car,1023.37,654.56,1057.04,690.82,1040.205,672.69,1.0
43,180,motorcycle,1107.99,760.16,1127.42,788.65,1117.705,774.405,1.0
44,0,car,635.06,693.36,678.95,746.82,657.005,720.09,1.0
44,1,car,1120.77,684.85,1151.1,742.26,1135.935,713.5550000000001,1.0
44,2,car,702.4,536.36,735.89,582.82,719.145,559.59,1.0
44,3,car,1414.01,816.02,1441.53,869.73,1427.77,842.875,1.0
44,4,person,1386.72,432.36,1399.67,461.73,1393.1950000000002,447.045,1.0
44,5,car,969.35,572.25,1006.93,626.94,988.14,599.595,1.0
44,6,car,1570.1,930.01,1615.84,962.05,1592.9699999999998,946.03,1.0
44,7,person,886.83,453.96,902.5,482.02,894.665,467.99,1.0
44,8,motorcycle,1146.8,627.95,1172.22,673.06,1159.51,650.505,1.0
44,9,car,591.83,482.69,644.29,535.64,618.06,509.16499999999996,1.0
44,10,car,1470.33,821.06,1502.66,876.52,1486.495,848.79,1.0
44,11,person,774.36,704.33,783.7,724.86,779.03,714.595,1.0
44,12,person,725.89,623.65,737.95,649.53,731.9200000000001,636.5899999999999,1.0
44,13,person,1462.21,427.13,1476.69,464.0,1469.45,445.565,1.0
44,14,motorcycle,1157.5,970.2,1181.65,992.18,1169.575,981.19,1.0
44,15,car,1530.15,815.12,1562.22,870.33,1546.185,842.725,1.0
44,16,person,781.15,439.83,792.55,463.13,786.8499999999999,451.48,1.0
44,17,car,1624.84,809.86,1659.46,868.01,1642.15,838.935,1.0
44,18,car,1562.5,1001.76,1595.25,1053.5,1578.875,1027.63,1.0
44,19,car,1595.4,1002.9,1618.5,1038.57,1606.95,1020.7349999999999,1.0
44,20,car,1162.79,579.57,1206.9,619.55,1184.845,599.56,1.0
44,21,motorcycle,529.27,206.41,552.23,227.14,540.75,216.77499999999998,1.0
44,22,motorcycle,1107.32,624.07,1143.04,666.03,1125.1799999999998,645.05,1.0
44,23,motorcycle,1136.18,468.04,1173.35,498.94,1154.7649999999999,483.49,1.0
44,24,person,866.07,700.1,877.59,724.32,871.83,712.21,1.0
44,25,car,938.69,972.57,990.46,1008.98,964.575,990.7750000000001,1.0
44,26,car,622.63,609.39,661.18,667.78,641.905,638.585,1.0
44,27,motorcycle,581.29,140.16,602.35,164.29,591.8199999999999,152.225,1.0
44,28,car,588.71,412.05,623.36,468.09,606.0350000000001,440.07,1.0
44,29,motorcycle,1170.48,682.13,1196.62,701.67,1183.55,691.9,1.0
44,30,person,1261.98,604.6,1274.42,634.44,1268.2,619.52,1.0
44,31,car,394.6,796.93,431.07,857.33,412.83500000000004,827.13,1.0
44,32,car,610.44,350.48,638.78,418.96,624.61,384.72,1.0
44,33,person,870.9,757.63,884.81,785.92,877.855,771.775,1.0
44,34,person,853.23,820.32,863.23,841.0,858.23,830.6600000000001,1.0
44,35,car,454.44,541.85,507.72,578.32,481.08000000000004,560.085,1.0
44,36,motorcycle,571.48,544.96,595.85,568.06,583.665,556.51,1.0
44,37,car,1565.21,895.89,1631.39,933.37,1598.3000000000002,914.63,1.0
44,38,person,1032.59,608.69,1045.12,631.64,1038.855,620.165,1.0
44,39,motorcycle,649.4,272.7,660.81,304.31,655.105,288.505,1.0
44,40,car,345.77,537.17,407.08,576.31,376.42499999999995,556.74,1.0
44,41,person,939.21,865.69,949.92,888.35,944.565,877.02,1.0
44,42,motorcycle,285.33,531.78,309.1,553.41,297.21500000000003,542.595,1.0
44,43,motorcycle,335.99,649.78,378.48,679.82,357.235,664.8,1.0
44,44,person,1064.8,443.15,1073.11,461.25,1068.955,452.2,1.0
44,45,person,1067.39,465.34,1077.16,487.02,1072.275,476.17999999999995,1.0
44,46,car,750.69,664.37,786.56,701.07,768.625,682.72,1.0
44,47,car,929.72,443.7,971.08,498.21,950.4000000000001,470.955,1.0
44,49,car,1559.07,971.72,1622.97,1005.31,1591.02,988.515,1.0
44,50,car,596.84,254.89,620.83,318.82,608.835,286.855,1.0
44,51,person,818.84,718.65,827.95,739.7,823.395,729.175,1.0
44,52,motorcycle,868.11,506.89,889.41,531.4,878.76,519.145,1.0
44,53,person,1360.71,433.34,1373.4,459.76,1367.055,446.54999999999995,1.0
44,54,person,1083.21,454.67,1092.36,478.63,1087.7849999999999,466.65,1.0
44,55,car,1630.45,965.54,1664.39,1008.52,1647.42,987.03,1.0
44,56,motorcycle,635.16,556.36,660.04,579.78,647.5999999999999,568.0699999999999,1.0
44,57,car,1521.39,1002.9,1549.78,1055.98,1535.585,1029.44,1.0
44,58,person,893.46,862.47,903.33,884.53,898.395,873.5,1.0
44,59,person,705.96,675.65,721.31,702.68,713.635,689.165,1.0
44,60,car,844.53,617.04,884.54,662.44,864.535,639.74,1.0
44,61,car,708.67,252.59,737.12,309.65,722.895,281.12,1.0
44,62,person,897.29,414.54,906.37,433.34,901.8299999999999,423.94,1.0
44,63,motorcycle,1421.85,435.59,1445.44,455.27,1433.645,445.42999999999995,1.0
44,64,motorcycle,976.08,468.83,1012.07,504.48,994.075,486.655,1.0
44,65,person,1177.35,622.5,1191.25,651.19,1184.3,636.845,1.0
44,66,motorcycle,648.42,331.09,666.91,375.45,657.665,353.27,1.0
44,67,person,1115.55,456.82,1125.97,480.14,1120.76,468.48,1.0
44,68,person,799.51,728.33,809.57,748.51,804.54,738.4200000000001,1.0
44,69,car,11.55,517.0,87.28,563.45,49.415,540.225,1.0
44,70,motorcycle,794.6,413.98,804.29,437.33,799.4449999999999,425.655,1.0
44,71,car,871.32,810.01,905.81,846.85,888.565,828.4300000000001,1.0
44,72,person,1343.19,429.0,1357.59,459.03,1350.3899999999999,444.015,1.0
44,73,person,1323.05,437.3,1334.25,463.98,1328.65,450.64,1.0
44,74,person,1357.27,579.96,1372.68,609.57,1364.975,594.7650000000001,1.0
44,75,motorcycle,591.7,186.1,617.57,226.61,604.635,206.35500000000002,1.0
44,76,car,1641.81,872.96,1685.27,915.16,1663.54,894.06,1.0
44,77,person,965.5,889.69,979.41,915.95,972.4549999999999,902.82,1.0
44,78,motorcycle,811.44,408.04,828.77,435.7,820.105,421.87,1.0
44,79,car,903.53,560.17,924.75,599.53,914.14,579.8499999999999,1.0
44,80,motorcycle,1188.3,664.84,1209.29,687.38,1198.795,676.11,1.0
44,81,motorcycle,955.88,703.6,969.94,737.6,962.9100000000001,720.6,1.0
44,82,car,1049.64,497.26,1083.18,534.74,1066.41,516.0,1.0
44,83,person,1232.86,593.83,1250.55,625.95,1241.705,609.8900000000001,1.0
44,84,person,1074.2,438.02,1082.61,456.7,1078.405,447.36,1.0
44,85,person,1301.0,576.85,1317.57,603.48,1309.2849999999999,590.165,1.0
44,86,person,1133.72,981.48,1149.41,1003.45,1141.565,992.465,1.0
44,87,person,1114.89,974.04,1126.31,994.39,1120.6,984.2149999999999,1.0
